LAT;;;;;52.5083;52.5083;52.5083;52.5083;52.5083
LON;;;;;5.47500;5.47500;5.47500;5.47500;5.47500
ASL;;;;;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
CITY;;;;;Lelystad;Lelystad;Lelystad;Lelystad;Lelystad
DOMAIN;;;;;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4
LEVEL;;;;;2 m above gnd;sfc;sfc;10 m above gnd;10 m above gnd
NAME;;;;;Temperature;Total Precipitation (high resolution);Sunshine Duration;Wind Speed;Wind Direction
UNIT;;;;;°C;mm;min;km/h;°
AGGREGATION;;;;;;;;;
UTC_OFFSET;;;;;1;1;1;1;1

Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Total Precipitation (high resolution)  [sfc];Sunshine Duration  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2019;02;10;19;00;4.21;0.10;0.00;19.13;311.19
2019;02;10;20;00;4.42;0.70;0.00;36.21;342.65
2019;02;10;21;00;4.01;0.60;0.00;39.61;334.13
2019;02;10;22;00;3.98;0.20;0.00;34.34;330.48
2019;02;10;23;00;4.26;0.00;0.00;33.79;308.95
2019;02;11;00;00;4.46;0.00;0.00;31.80;300.63
2019;02;11;01;00;4.47;0.00;0.00;31.95;303.51
2019;02;11;02;00;4.09;0.00;0.00;27.28;292.50
2019;02;11;03;00;4.03;0.00;0.00;28.82;290.47
2019;02;11;04;00;3.71;0.00;0.00;28.95;291.14
2019;02;11;05;00;3.38;0.00;0.00;26.54;290.65
2019;02;11;06;00;3.17;0.00;0.00;24.94;290.27
2019;02;11;07;00;3.09;0.00;0.00;25.41;290.75
2019;02;11;08;00;3.73;0.00;0.00;25.77;294.78
2019;02;11;09;00;4.34;0.00;0.00;25.60;297.65
2019;02;11;10;00;5.75;0.00;0.00;23.93;313.78
2019;02;11;11;00;6.64;0.00;0.00;26.41;332.39
2019;02;11;12;00;6.11;0.00;60.00;29.49;342.23
2019;02;11;13;00;5.93;0.00;60.00;29.04;342.69
2019;02;11;14;00;5.91;0.00;60.00;28.35;342.26
2019;02;11;15;00;5.60;0.00;60.00;27.01;338.91
2019;02;11;16;00;5.27;0.00;60.00;27.42;336.80
2019;02;11;17;00;4.58;0.00;60.00;26.10;335.56
2019;02;11;18;00;3.62;0.00;43.86;21.10;334.75
2019;02;11;19;00;2.97;0.00;0.00;17.48;327.62
2019;02;11;20;00;2.31;0.00;0.00;15.79;316.85
2019;02;11;21;00;1.83;0.00;0.00;14.98;305.22
2019;02;11;22;00;1.51;0.00;0.00;14.81;295.94
2019;02;11;23;00;1.29;0.00;0.00;14.80;288.43
